gender,age_from,age_to,family,cnt,age,nrep,deathrate,portion,family_factor,agegroup,contacts_mean
m,74,74,verheiratet,272677.0,74,1,0.03108519,0.003284504756748296,1,70,6.89
m,74,74,verheiratet_lp,485.0,74,1,0.03108519,5.842021171653361e-06,0,70,6.89
m,74,74,verwitwet,29885.0,74,1,0.03108519,0.0003599769128141458,0,70,6.89
m,74,74,verwitwet_lp,97.0,74,1,0.03108519,1.1684042343306724e-06,0,70,6.89
m,75,75,geschieden,27316.0,75,1,0.03362174,0.0003290322687110994,0,70,6.89
m,75,75,geschieden_lp,20.0,75,1,0.03362174,2.4090808955271595e-07,0,70,6.89
m,75,75,ledig,17083.0,75,1,0.03362174,0.00020577164469145231,0,70,6.89
m,75,75,verheiratet,270571.0,75,1,0.03362174,0.0032591371349183955,1,70,6.89
m,75,75,verheiratet_lp,372.0,75,1,0.03362174,4.480890465680517e-06,0,70,6.89
m,75,75,verwitwet,33035.0,75,1,0.03362174,0.00039791993691869854,0,70,6.89
m,75,75,verwitwet_lp,71.0,75,1,0.03362174,8.552237179121417e-07,0,70,6.89
m,76,76,geschieden,24506.0,76,1,0.03717284,0.00029518468212894283,0,70,6.89
m,76,76,geschieden_lp,18.0,76,1,0.03717284,2.1681728059744435e-07,0,70,6.89
m,76,76,ledig,15860.0,76,1,0.03717284,0.00019104011501530375,0,70,6.89
m,76,76,verheiratet,254563.0,76,1,0.03717284,0.0030663143000404015,1,70,6.89
m,76,76,verheiratet_lp,314.0,76,1,0.03717284,3.7822570059776403e-06,0,70,6.89
m,76,76,verwitwet,34455.0,76,1,0.03717284,0.0004150244112769414,0,70,6.89
m,76,76,verwitwet_lp,66.0,76,1,0.03717284,7.949966955239626e-07,0,70,6.89
m,77,77,geschieden,26639.0,77,1,0.04069575,0.00032087752987974003,0,70,6.89
m,77,77,geschieden_lp,26.0,77,1,0.04069575,3.1318051641853075e-07,0,70,6.89
m,77,77,ledig,18054.0,77,1,0.04069575,0.0002174677324392367,0,70,6.89
m,77,77,verheiratet,296723.0,77,1,0.04069575,0.0035741485528175266,1,70,6.89
m,77,77,verheiratet_lp,391.0,77,1,0.04069575,4.7097531507555965e-06,0,70,6.89
m,77,77,verwitwet,44552.0,77,1,0.04069575,0.0005366468602876301,0,70,6.89
m,77,77,verwitwet_lp,86.0,77,1,0.04069575,1.0359047850766785e-06,0,70,6.89
m,78,78,geschieden,24254.0,78,1,0.04546946,0.0002921492402005786,0,70,6.89
m,78,78,geschieden_lp,15.0,78,1,0.04546946,1.8068106716453695e-07,0,70,6.89
m,78,78,ledig,17439.0,78,1,0.04546946,0.00021005980868549066,0,70,6.89
m,78,78,verheiratet,298181.0,78,1,0.04546946,0.00359171075254592,1,70,6.89
m,78,78,verheiratet_lp,314.0,78,1,0.04546946,3.7822570059776403e-06,0,70,6.89
m,78,78,verwitwet,50213.0,78,1,0.04546946,0.0006048358950355263,0,70,6.89
m,78,78,verwitwet_lp,83.0,78,1,0.04546946,9.997685716437713e-07,0,70,6.89
m,79,79,geschieden,21708.0,79,1,0.05046754,0.00026148164040051787,0,70,6.89
m,79,79,geschieden_lp,12.0,79,1,0.05046754,1.4454485373162958e-07,0,70,6.89
m,79,79,ledig,15329.0,79,1,0.05046754,0.00018464400523767914,0,70,6.89
m,79,79,verheiratet,279963.0,79,1,0.05046754,0.003372267573772351,1,70,6.89
m,79,79,verheiratet_lp,233.0,79,1,0.05046754,2.8065792432891408e-06,0,70,6.89
m,79,79,verwitwet,51092.0,79,1,0.05046754,0.0006154238055713681,0,70,6.89
m,79,79,verwitwet_lp,54.0,79,1,0.05046754,6.504518417923331e-07,0,70,6.89
m,80,80,geschieden,17609.0,80,1,0.05642286,0.00021210752744668876,0,70,6.89
m,80,80,geschieden_lp,6.0,80,1,0.05642286,7.227242686581479e-08,0,70,6.89
m,80,80,ledig,12715.0,80,1,0.05642286,0.00015315731793313916,0,70,6.89
m,80,80,verheiratet,245511.0,80,1,0.05642286,0.002957279298708842,1,70,6.89
m,80,80,verheiratet_lp,190.0,80,1,0.05642286,2.2886268507508013e-06,0,70,6.89
m,80,80,verwitwet,50030.0,80,1,0.05642286,0.0006026315860161189,0,70,6.89
m,80,80,verwitwet_lp,32.0,80,1,0.05642286,3.854529432843455e-07,0,70,6.89
m,81,81,geschieden,14054.0,81,1,0.06453153,0.0001692861145286935,0,70,6.89
m,81,81,geschieden_lp,8.0,81,1,0.06453153,9.636323582108638e-08,0,70,6.89
m,81,81,ledig,10429.0,81,1,0.06453153,0.00012562152329726373,0,70,6.89
m,81,81,verheiratet,212741.0,81,1,0.06453153,0.0025625513939767173,1,70,6.89
m,81,81,verheiratet_lp,149.0,81,1,0.06453153,1.7947652671677338e-06,0,70,6.89
m,81,81,verwitwet,48559.0,81,1,0.06453153,0.0005849127960295166,0,70,6.89
m,81,81,verwitwet_lp,35.0,81,1,0.06453153,4.215891567172529e-07,0,70,6.89
m,82,82,geschieden,11811.0,82,1,0.07265536,0.0001422682722853564,0,70,6.89
m,82,82,geschieden_lp,4.0,82,1,0.07265536,4.818161791054319e-08,0,70,6.89
m,82,82,ledig,8837.0,82,1,0.07265536,0.00010644523936886754,0,70,6.89
m,82,82,verheiratet,187780.0,82,1,0.07265536,0.00226188605281045,1,70,6.89
m,82,82,verheiratet_lp,131.0,82,1,0.07265536,1.5779479865702895e-06,0,70,6.89
m,82,82,verwitwet,48260.0,82,1,0.07265536,0.0005813112200907036,0,70,6.89
m,82,82,verwitwet_lp,33.0,82,1,0.07265536,3.974983477619813e-07,0,70,6.89
m,83,83,geschieden,9655.0,83,1,0.08146408,0.00011629838023157362,0,70,6.89
m,83,83,geschieden_lp,4.0,83,1,0.08146408,4.818161791054319e-08,0,70,6.89
m,83,83,ledig,7118.0,83,1,0.08146408,8.57391890718116e-05,0,70,6.89
m,83,83,verheiratet,163021.0,83,1,0.08146408,0.001963653883348665,1,70,6.89
m,83,83,verheiratet_lp,85.0,83,1,0.08146408,1.0238593805990428e-06,0,70,6.89
m,83,83,verwitwet,47309.0,83,1,0.08146408,0.0005698560404324719,0,70,6.89
m,83,83,verwitwet_lp,23.0,83,1,0.08146408,2.7704430298562335e-07,0,70,6.89
m,84,84,geschieden,7494.0,84,1,0.09199371,9.026826115540267e-05,0,70,6.89
m,84,84,geschieden_lp,5.0,84,1,0.09199371,6.022702238817899e-08,0,70,6.89
m,84,84,ledig,5568.0,84,1,0.09199371,6.706881213147613e-05,0,70,6.89
m,84,84,verheiratet,133725.0,84,1,0.09199371,0.001610771713771847,1,70,6.89
m,84,84,verheiratet_lp,71.0,84,1,0.09199371,8.552237179121417e-07,0,70,6.89
m,84,84,verwitwet,44103.0,84,1,0.09199371,0.0005312384736771716,0,70,6.89
m,84,84,verwitwet_lp,19.0,84,1,0.09199371,2.2886268507508015e-07,0,70,6.89
m,85,100,geschieden,3642.409289078959,85,16,0.10468035,4.387429316005391e-05,0,70,6.89
m,85,100,geschieden_lp,0.5014560078581468,85,16,0.10468035,6.040240442391893e-09,0,70,6.89
m,85,100,ledig,2991.352238876465,85,16,0.10468035,3.603204765234844e-05,0,70,6.89
m,85,100,verheiratet,72302.4344930269,85,16,0.10468035,0.0008709120681862751,1,70,6.89
m,85,100,verheiratet_lp,40.45078463389051,85,16,0.10468035,4.87246062352946e-07,0,70,6.89
m,85,100,verwitwet,44347.26496695093,85,16,0.10468035,0.0005341807440038118,0,70,6.89
m,85,100,verwitwet_lp,15.879440248841314,85,16,0.10468035,1.9127428067574328e-07,0,70,6.89
m,85,100,geschieden,3261.120609854923,86,16,0.11770793,3.928151679605687e-05,0,70,6.89
m,85,100,geschieden_lp,0.4489634174459533,86,16,0.11770793,5.407945958798156e-09,0,70,6.89
m,85,100,ledig,2678.2164395375935,86,16,0.11770793,3.226020029288393e-05,0,70,6.89
m,85,100,verheiratet,64733.79034444478,86,16,0.11770793,0.0007797446880693121,1,70,6.89
m,85,100,verheiratet_lp,36.21638234064023,86,16,0.11770793,4.3624097400971783e-07,0,70,6.89
m,85,100,verwitwet,39704.97774866777,86,16,0.11770793,0.0004782625167582325,0,70,6.89
m,85,100,verwitwet_lp,14.217174885788522,86,16,0.11770793,1.7125162202860826e-07,0,70,6.89
m,85,100,geschieden,2877.2608533885623,87,16,0.13210410000000003,3.4657770766732784e-05,0,70,6.89
m,85,100,geschieden_lp,0.39611686293266424,87,16,0.13210410000000003,4.771387834436159e-09,0,70,6.89
m,85,100,ledig,2362.969126347653,87,16,0.13210410000000003,2.846291889502317e-05,0,70,6.89
m,85,100,verheiratet,57114.10988194619,87,16,0.13210410000000003,0.0006879625549081776,1,70,6.89
m,85,100,verheiratet_lp,31.953426943234916,87,16,0.13210410000000003,3.848919519778502e-07,0,70,6.89
m,85,100,verwitwet,35031.387007176025,87,16,0.13210410000000003,0.00042196722591403057,0,70,6.89
m,85,100,verwitwet_lp,12.543700659534368,87,16,0.13210410000000003,1.5109394809047838e-07,0,70,6.89
m,85,100,geschieden,2497.1628978864337,88,16,0.14870369,3.0079337151587232e-05,0,70,6.89
m,85,100,geschieden_lp,0.3437882012601212,88,16,0.14870369,4.141067938817021e-09,0,70,6.89
m,85,100,ledig,2050.8112165837097,88,16,0.14870369,2.4702850611023134e-05,0,70,6.89
m,85,100,verheiratet,49569.10179869058,88,16,0.14870369,0.0005970798807583322,1,70,6.89
m,85,100,verheiratet_lp,27.73224823498311,88,16,0.14870369,3.34046147064573e-07,0,70,6.89
m,85,100,verwitwet,30403.59715484134,88,16,0.14870369,0.0003662236253051609,0,70,6.89
m,85,100,verwitwet_lp,10.88662637323717,88,16,0.14870369,1.3113381806253897e-07,0,70,6.89
m,85,100,geschieden,2125.8255604396277,89,16,0.16511242,2.560642872439212e-05,0,70,6.89
m,85,100,geschieden_lp,0.2926656271542785,89,16,0.16511242,3.525275855774235e-09,0,70,6.89
m,85,100,ledig,1745.8480211843228,89,16,0.16511242,2.102944557164524e-05,0,70,6.89
m,85,100,verheiratet,42197.99345123965,89,16,0.16511242,0.0005082918992648081,1,70,6.89
m,85,100,verheiratet_lp,23.608360590445134,89,16,0.16511242,2.8437225236578833e-07,0,70,6.89
m,85,100,verwitwet,25882.470068642928,89,16,0.16511242,0.00031176482085710605,0,70,6.89
m,85,100,verwitwet_lp,9.267744859885486,89,16,0.16511242,1.1163373543285077e-07,0,70,6.89
m,85,100,geschieden,1774.8253576575844,90,16,0.18156323,2.1378489310150223e-05,0,70,6.89
m,85,100,geschieden_lp,0.24434289720401786,90,16,0.18156323,2.9432090280597803e-09,0,70,6.89
m,85,100,ledig,1457.586829454368,90,16,0.18156323,1.7557222922052608e-05,0,70,6.89
m,85,100,verheiratet,35230.580633361315,90,16,0.18156323,0.0004243665937107994,1,70,6.89
m,85,100,verheiratet_lp,19.710327041124106,90,16,0.18156323,2.3741886159682224e-07,0,70,6.89
m,85,100,verwitwet,21608.952800031726,90,16,0.18156323,0.00026028857681452275,0,70,6.89
m,85,100,verwitwet_lp,7.7375250781272324,90,16,0.18156323,9.320161922189304e-08,0,70,6.89
m,85,100,geschieden,1452.5823330353683,91,16,0.19907849,1.749694173847888e-05,0,70,6.89
m,85,100,geschieden_lp,0.1999792115600984,91,16,0.19907849,2.4088304903600855e-09,0,70,6.89
m,85,100,ledig,1192.9426566931738,91,16,0.19907849,1.43694768184947e-05,0,70,6.89
m,85,100,verheiratet,28834.00261879279,91,16,0.19907849,0.00034731722425256897,1,70,6.89
m,85,100,verheiratet_lp,16.13165639918127,91,16,0.19907849,1.9431232622238023e-07,0,70,6.89
m,85,100,verwitwet,17685.561532740423,91,16,0.19907849,0.0002130297420759749,0,70,6.89
m,85,100,verwitwet_lp,6.33267503273645,91,16,0.19907849,7.627963219473606e-08,0,70,6.89
m,85,100,geschieden,1163.40443557401,92,16,0.22537725,1.4013676997564528e-05,0,70,6.89
m,85,100,geschieden_lp,0.16016765209132347,92,16,0.22537725,1.92928415367324e-09,0,70,6.89
m,85,100,ledig,955.4534339421083,92,16,0.22537725,1.150882307137877e-05,0,70,6.89
m,85,100,verheiratet,23093.772916787475,92,16,0.22537725,0.00027817383569737615,1,70,6.89
m,85,100,verheiratet_lp,12.920190602033427,92,16,0.22537725,1.5562892172964138e-07,0,70,6.89
m,85,100,verwitwet,14164.746648000375,92,16,0.22537725,0.00017062010269840036,0,70,6.89
m,85,100,verwitwet_lp,5.071975649558577,92,16,0.22537725,6.109399819965261e-08,0,70,6.89
m,85,100,geschieden,901.1995432465374,93,16,0.24341906,1.0855313013465176e-05,0,70,6.89
m,85,100,geschieden_lp,0.12406950712402423,93,16,0.24341906,1.494467396649788e-09,0,70,6.89
m,85,100,ledig,740.1159664971792,93,16,0.24341906,8.914996176814868e-06,0,70,6.89
m,85,100,verheiratet,17888.961884677436,93,16,0.24341906,0.0002154797815859497,1,70,6.89
m,85,100,verheiratet_lp,10.00827357467129,93,16,0.24341906,1.2055370332974957e-07,0,70,6.89
m,85,100,verwitwet,10972.335001527332,93,16,0.24341906,0.0001321662131575173,0,70,6.89
m,85,100,verwitwet_lp,3.9288677255941007,93,16,0.24341906,4.732480089390995e-08,0,70,6.89
m,85,100,geschieden,681.8303975570359,94,16,0.27001486,8.212922923721715e-06,0,70,6.89
m,85,100,geschieden_lp,0.09386862432523096,94,16,0.27001486,1.1306855477566496e-09,0,70,6.89
m,85,100,ledig,559.9576336414444,94,16,0.27001486,6.744916187551e-06,0,70,6.89
m,85,100,verheiratet,13534.447598333425,94,16,0.27001486,0.0001630278957032925,1,70,6.89
m,85,100,verheiratet_lp,7.572069028901964,94,16,0.27001486,9.120863418570307e-08,0,70,6.89
m,85,100,verwitwet,8301.45952945045,94,16,0.27001486,9.999443778695482e-05,0,70,6.89
m,85,100,verwitwet_lp,2.972506436965647,94,16,0.27001486,3.580504234562723e-08,0,70,6.89
m,85,100,geschieden,497.72605821692844,95,16,0.2901265,5.995311690282205e-06,0,70,6.89
m,85,100,geschieden_lp,0.06852270086966111,95,16,0.2901265,8.253836478751143e-10,0,70,6.89
m,85,100,ledig,408.76075158781845,95,16,0.2901265,4.9236885874576826e-06,0,70,6.89
m,85,100,verheiratet,9879.945624892089,95,16,0.2901265,0.00011900794126887337,1,70,6.89
m,85,100,verheiratet_lp,5.527497870152663,95,16,0.2901265,6.658094759525922e-08,0,70,6.89
m,85,100,verwitwet,6059.94209681022,95,16,0.2901265,7.299445366713149e-05,0,70,6.89
m,85,100,verwitwet_lp,2.1698855275392686,95,16,0.2901265,2.6137148849378618e-08,0,70,6.89
m,85,100,geschieden,353.32253898765475,96,16,0.32237412,4.255912893171545e-06,0,70,6.89
m,85,100,geschieden_lp,0.04864244949579938,96,16,0.32237412,5.85917978959875e-10,0,70,6.89
m,85,100,ledig,290.16842539227525,96,16,0.32237412,3.4951960504886413e-06,0,70,6.89
m,85,100,verheiratet,7013.5115805518335,96,16,0.32237412,8.448058379632957e-05,1,70,6.89
m,85,100,verheiratet_lp,3.9238242593278168,96,16,0.32237412,4.726405030276325e-08,0,70,6.89
m,85,100,verwitwet,4301.79230606001,96,16,0.32237412,5.181682830527446e-05,0,70,6.89
m,85,100,verwitwet_lp,1.540344234033647,96,16,0.32237412,1.8554069333729374e-08,0,70,6.89
m,85,100,geschieden,239.4204964053439,97,16,0.33658486,2.8839167194387146e-06,0,70,6.89
m,85,100,geschieden_lp,0.032961382644946614,97,16,0.33658486,3.9703318610050683e-10,0,70,6.89
m,85,100,ledig,196.62563460465486,97,16,0.33658486,2.36843529948489e-06,0,70,6.89
m,85,100,verheiratet,4752.536956661627,97,16,0.33658486,5.724622993790157e-05,1,70,6.89
m,85,100,verheiratet_lp,2.65888486669236,97,16,0.33658486,3.202734367877421e-08,0,70,6.89
m,85,100,verwitwet,2915.005796971144,97,16,0.33658486,3.5112423879170525e-05,0,70,6.89
m,85,100,verwitwet_lp,1.0437771170899761,97,16,0.33658486,1.2572717559849381e-08,0,70,6.89
m,85,100,geschieden,158.8351821416207,98,16,0.36085453,1.913234014174775e-06,0,70,6.89
m,85,100,geschieden_lp,0.021867080281990827,98,16,0.36085453,2.6339782674151377e-10,0,70,6.89
m,85,100,ledig,130.44442290883595,98,16,0.36085453,1.5712558357887102e-06,0,70,6.89
m,85,100,verheiratet,3152.9049704588474,98,16,0.36085453,3.797801564872516e-05,1,70,6.89
m,85,100,verheiratet_lp,1.7639444760805933,98,16,0.36085453,2.124742469048211e-08,0,70,6.89
m,85,100,verwitwet,1933.8589788984227,98,16,0.36085453,2.3294113603539252e-05,0,70,6.89
m,85,100,verwitwet_lp,0.6924575422630429,98,16,0.36085453,8.340931180147936e-09,0,70,6.89
m,85,100,geschieden,101.51878714244177,99,16,0.38380214,1.2228348532097235e-06,0,70,6.89
m,85,100,geschieden_lp,0.01397624530436076,99,16,0.38380214,1.683495277696834e-10,0,70,6.89
m,85,100,ledig,83.37296198894671,99,16,0.38380214,1.004261049655418e-06,0,70,6.89
m,85,100,verheiratet,2015.1649292092561,99,16,0.38380214,2.4273476661471798e-05,1,70,6.89
m,85,100,verheiratet_lp,1.1274171212184345,99,16,0.38380214,1.3580195240087792e-08,0,70,6.89
m,85,100,verwitwet,1236.0172059817526,99,16,0.38380214,1.488832718736749e-05,0,70,6.89
m,85,100,verwitwet_lp,0.44258110130475736,99,16,0.38380214,5.331068379373307e-09,0,70,6.89
m,85,100,geschieden,62.55565938696814,100,16,0.40606396,7.535082196812458e-07,0,70,6.89
m,85,100,geschieden_lp,0.00861213244738215,100,16,0.40606396,1.037366187436895e-10,0,70,6.89
m,85,100,ledig,51.374240759450316,100,16,0.40606396,6.188235096790223e-07,0,70,6.89
m,85,100,verheiratet,1241.7403169257952,100,16,0.40606396,1.4957264373558868e-05,1,70,6.89
m,85,100,verheiratet_lp,0.69471201742216,100,16,0.40606396,8.368087245324285e-09,0,70,6.89
m,85,100,verwitwet,761.6311572491352,100,16,0.40606396,9.174155351835666e-06,0,70,6.89
m,85,100,verwitwet_lp,0.2727175275004347,100,16,0.40606396,3.2849929268835e-09,0,70,6.89
