gender,age_from,age_to,family,cnt,age,nrep,agegroup,deathrate,contacts_mean,family_factor,portion
f,85,100,verwitwet_lp,7.125,90,16,70,0.1479,6.89,0,8.582350690315506e-08
f,85,100,geschieden,4935.25,91,16,70,0.1673,6.89,0,5.944708244825207e-05
f,85,100,geschieden_lp,0.3125,91,16,70,0.1673,6.89,0,3.764188899261187e-09
f,85,100,ledig,5446.0,91,16,70,0.1673,6.89,0,6.559927278520455e-05
f,85,100,verheiratet,13738.4375,91,16,70,0.1673,6.89,1,0.00016548503657821956
f,85,100,verheiratet_lp,12.1875,91,16,70,0.1673,6.89,0,1.468033670711863e-07
f,85,100,verwitwet,72086.6875,91,16,70,0.1673,6.89,0,0.0008683133083904324
f,85,100,verwitwet_lp,7.125,91,16,70,0.1673,6.89,0,8.582350690315506e-08
f,85,100,geschieden,4935.25,92,16,70,0.1876,6.89,0,5.944708244825207e-05
f,85,100,geschieden_lp,0.3125,92,16,70,0.1876,6.89,0,3.764188899261187e-09
f,85,100,ledig,5446.0,92,16,70,0.1876,6.89,0,6.559927278520455e-05
f,85,100,verheiratet,13738.4375,92,16,70,0.1876,6.89,1,0.00016548503657821956
f,85,100,verheiratet_lp,12.1875,92,16,70,0.1876,6.89,0,1.468033670711863e-07
f,85,100,verwitwet,72086.6875,92,16,70,0.1876,6.89,0,0.0008683133083904324
f,85,100,verwitwet_lp,7.125,92,16,70,0.1876,6.89,0,8.582350690315506e-08
f,85,100,geschieden,4935.25,93,16,70,0.2092,6.89,0,5.944708244825207e-05
f,85,100,geschieden_lp,0.3125,93,16,70,0.2092,6.89,0,3.764188899261187e-09
f,85,100,ledig,5446.0,93,16,70,0.2092,6.89,0,6.559927278520455e-05
f,85,100,verheiratet,13738.4375,93,16,70,0.2092,6.89,1,0.00016548503657821956
f,85,100,verheiratet_lp,12.1875,93,16,70,0.2092,6.89,0,1.468033670711863e-07
f,85,100,verwitwet,72086.6875,93,16,70,0.2092,6.89,0,0.0008683133083904324
f,85,100,verwitwet_lp,7.125,93,16,70,0.2092,6.89,0,8.582350690315506e-08
f,85,100,geschieden,4935.25,94,16,70,0.2352,6.89,0,5.944708244825207e-05
f,85,100,geschieden_lp,0.3125,94,16,70,0.2352,6.89,0,3.764188899261187e-09
f,85,100,ledig,5446.0,94,16,70,0.2352,6.89,0,6.559927278520455e-05
f,85,100,verheiratet,13738.4375,94,16,70,0.2352,6.89,1,0.00016548503657821956
f,85,100,verheiratet_lp,12.1875,94,16,70,0.2352,6.89,0,1.468033670711863e-07
f,85,100,verwitwet,72086.6875,94,16,70,0.2352,6.89,0,0.0008683133083904324
f,85,100,verwitwet_lp,7.125,94,16,70,0.2352,6.89,0,8.582350690315506e-08
f,85,100,geschieden,4935.25,95,16,70,0.249,6.89,0,5.944708244825207e-05
f,85,100,geschieden_lp,0.3125,95,16,70,0.249,6.89,0,3.764188899261187e-09
f,85,100,ledig,5446.0,95,16,70,0.249,6.89,0,6.559927278520455e-05
f,85,100,verheiratet,13738.4375,95,16,70,0.249,6.89,1,0.00016548503657821956
f,85,100,verheiratet_lp,12.1875,95,16,70,0.249,6.89,0,1.468033670711863e-07
f,85,100,verwitwet,72086.6875,95,16,70,0.249,6.89,0,0.0008683133083904324
f,85,100,verwitwet_lp,7.125,95,16,70,0.249,6.89,0,8.582350690315506e-08
f,85,100,geschieden,4935.25,96,16,70,0.2695,6.89,0,5.944708244825207e-05
f,85,100,geschieden_lp,0.3125,96,16,70,0.2695,6.89,0,3.764188899261187e-09
f,85,100,ledig,5446.0,96,16,70,0.2695,6.89,0,6.559927278520455e-05
f,85,100,verheiratet,13738.4375,96,16,70,0.2695,6.89,1,0.00016548503657821956
f,85,100,verheiratet_lp,12.1875,96,16,70,0.2695,6.89,0,1.468033670711863e-07
f,85,100,verwitwet,72086.6875,96,16,70,0.2695,6.89,0,0.0008683133083904324
f,85,100,verwitwet_lp,7.125,96,16,70,0.2695,6.89,0,8.582350690315506e-08
f,85,100,geschieden,4935.25,97,16,70,0.2771,6.89,0,5.944708244825207e-05
f,85,100,geschieden_lp,0.3125,97,16,70,0.2771,6.89,0,3.764188899261187e-09
f,85,100,ledig,5446.0,97,16,70,0.2771,6.89,0,6.559927278520455e-05
f,85,100,verheiratet,13738.4375,97,16,70,0.2771,6.89,1,0.00016548503657821956
f,85,100,verheiratet_lp,12.1875,97,16,70,0.2771,6.89,0,1.468033670711863e-07
f,85,100,verwitwet,72086.6875,97,16,70,0.2771,6.89,0,0.0008683133083904324
f,85,100,verwitwet_lp,7.125,97,16,70,0.2771,6.89,0,8.582350690315506e-08
f,85,100,geschieden,4935.25,98,16,70,0.3047,6.89,0,5.944708244825207e-05
f,85,100,geschieden_lp,0.3125,98,16,70,0.3047,6.89,0,3.764188899261187e-09
f,85,100,ledig,5446.0,98,16,70,0.3047,6.89,0,6.559927278520455e-05
f,85,100,verheiratet,13738.4375,98,16,70,0.3047,6.89,1,0.00016548503657821956
f,85,100,verheiratet_lp,12.1875,98,16,70,0.3047,6.89,0,1.468033670711863e-07
f,85,100,verwitwet,72086.6875,98,16,70,0.3047,6.89,0,0.0008683133083904324
f,85,100,verwitwet_lp,7.125,98,16,70,0.3047,6.89,0,8.582350690315506e-08
f,85,100,geschieden,4935.25,99,16,70,0.3305,6.89,0,5.944708244825207e-05
f,85,100,geschieden_lp,0.3125,99,16,70,0.3305,6.89,0,3.764188899261187e-09
f,85,100,ledig,5446.0,99,16,70,0.3305,6.89,0,6.559927278520455e-05
f,85,100,verheiratet,13738.4375,99,16,70,0.3305,6.89,1,0.00016548503657821956
f,85,100,verheiratet_lp,12.1875,99,16,70,0.3305,6.89,0,1.468033670711863e-07
f,85,100,verwitwet,72086.6875,99,16,70,0.3305,6.89,0,0.0008683133083904324
f,85,100,verwitwet_lp,7.125,99,16,70,0.3305,6.89,0,8.582350690315506e-08
f,85,100,geschieden,4935.25,100,16,70,0.3586,6.89,0,5.944708244825207e-05
f,85,100,geschieden_lp,0.3125,100,16,70,0.3586,6.89,0,3.764188899261187e-09
f,85,100,ledig,5446.0,100,16,70,0.3586,6.89,0,6.559927278520455e-05
f,85,100,verheiratet,13738.4375,100,16,70,0.3586,6.89,1,0.00016548503657821956
f,85,100,verheiratet_lp,12.1875,100,16,70,0.3586,6.89,0,1.468033670711863e-07
f,85,100,verwitwet,72086.6875,100,16,70,0.3586,6.89,0,0.0008683133083904324
f,85,100,verwitwet_lp,7.125,100,16,70,0.3586,6.89,0,8.582350690315506e-08
m,0,0,geschieden,0.0,0,1,0,0.0035,10.21,0,0.0
m,0,0,geschieden_lp,0.0,0,1,0,0.0035,10.21,0,0.0
m,0,0,ledig,402082.0,0,1,0,0.0035,10.21,0,0.004843240323176757
m,0,0,verheiratet,0.0,0,1,0,0.0035,10.21,1,0.0
m,0,0,verheiratet_lp,0.0,0,1,0,0.0035,10.21,0,0.0
m,0,0,verwitwet,0.0,0,1,0,0.0035,10.21,0,0.0
m,0,0,verwitwet_lp,0.0,0,1,0,0.0035,10.21,0,0.0
m,1,1,geschieden,0.0,1,1,0,0.0003,10.21,0,0.0
m,1,1,geschieden_lp,0.0,1,1,0,0.0003,10.21,0,0.0
m,1,1,ledig,408361.0,1,1,0,0.0003,10.21,0,0.004918873417891832
m,1,1,verheiratet,0.0,1,1,0,0.0003,10.21,1,0.0
m,1,1,verheiratet_lp,0.0,1,1,0,0.0003,10.21,0,0.0
m,1,1,verwitwet,0.0,1,1,0,0.0003,10.21,0,0.0
m,1,1,verwitwet_lp,0.0,1,1,0,0.0003,10.21,0,0.0
m,2,2,geschieden,0.0,2,1,0,0.0002,10.21,0,0.0
m,2,2,geschieden_lp,0.0,2,1,0,0.0002,10.21,0,0.0
m,2,2,ledig,410978.0,2,1,0,0.0002,10.21,0,0.004950396241409805
m,2,2,verheiratet,0.0,2,1,0,0.0002,10.21,1,0.0
m,2,2,verheiratet_lp,0.0,2,1,0,0.0002,10.21,0,0.0
m,2,2,verwitwet,0.0,2,1,0,0.0002,10.21,0,0.0
m,2,2,verwitwet_lp,0.0,2,1,0,0.0002,10.21,0,0.0
m,3,3,geschieden,0.0,3,1,0,0.0001,10.21,0,0.0
m,3,3,geschieden_lp,0.0,3,1,0,0.0001,10.21,0,0.0
m,3,3,ledig,398943.0,3,1,0,0.0001,10.21,0,0.004805429798521458
m,3,3,verheiratet,0.0,3,1,0,0.0001,10.21,1,0.0
m,3,3,verheiratet_lp,0.0,3,1,0,0.0001,10.21,0,0.0
m,3,3,verwitwet,0.0,3,1,0,0.0001,10.21,0,0.0
m,3,3,verwitwet_lp,0.0,3,1,0,0.0001,10.21,0,0.0
m,4,4,geschieden,0.0,4,1,0,0.0001,10.21,0,0.0
m,4,4,geschieden_lp,0.0,4,1,0,0.0001,10.21,0,0.0
m,4,4,ledig,393733.0,4,1,0,0.0001,10.21,0,0.0047426732411929755
m,4,4,verheiratet,0.0,4,1,0,0.0001,10.21,1,0.0
m,4,4,verheiratet_lp,0.0,4,1,0,0.0001,10.21,0,0.0
m,4,4,verwitwet,0.0,4,1,0,0.0001,10.21,0,0.0
m,4,4,verwitwet_lp,0.0,4,1,0,0.0001,10.21,0,0.0
m,5,5,geschieden,0.0,5,1,5,0.0001,14.81,0,0.0
m,5,5,geschieden_lp,0.0,5,1,5,0.0001,14.81,0,0.0
m,5,5,ledig,380099.0,5,1,5,0.0001,14.81,0,0.004578446196544889
m,5,5,verheiratet,0.0,5,1,5,0.0001,14.81,1,0.0
m,5,5,verheiratet_lp,0.0,5,1,5,0.0001,14.81,0,0.0
m,5,5,verwitwet,0.0,5,1,5,0.0001,14.81,0,0.0
m,5,5,verwitwet_lp,0.0,5,1,5,0.0001,14.81,0,0.0
m,6,6,geschieden,0.0,6,1,5,0.0001,14.81,0,0.0
m,6,6,geschieden_lp,0.0,6,1,5,0.0001,14.81,0,0.0
m,6,6,ledig,378881.0,6,1,5,0.0001,14.81,0,0.004563774893891128
m,6,6,verheiratet,0.0,6,1,5,0.0001,14.81,1,0.0
m,6,6,verheiratet_lp,0.0,6,1,5,0.0001,14.81,0,0.0
m,6,6,verwitwet,0.0,6,1,5,0.0001,14.81,0,0.0
m,6,6,verwitwet_lp,0.0,6,1,5,0.0001,14.81,0,0.0
m,7,7,geschieden,0.0,7,1,5,0.0001,14.81,0,0.0
m,7,7,geschieden_lp,0.0,7,1,5,0.0001,14.81,0,0.0
m,7,7,ledig,370192.0,7,1,5,0.0001,14.81,0,0.004459112374384951
m,7,7,verheiratet,0.0,7,1,5,0.0001,14.81,1,0.0
m,7,7,verheiratet_lp,0.0,7,1,5,0.0001,14.81,0,0.0
m,7,7,verwitwet,0.0,7,1,5,0.0001,14.81,0,0.0
m,7,7,verwitwet_lp,0.0,7,1,5,0.0001,14.81,0,0.0
m,8,8,geschieden,0.0,8,1,5,0.0001,14.81,0,0.0
m,8,8,geschieden_lp,0.0,8,1,5,0.0001,14.81,0,0.0
m,8,8,ledig,379116.0,8,1,5,0.0001,14.81,0,0.004566605563943373
m,8,8,verheiratet,0.0,8,1,5,0.0001,14.81,1,0.0
m,8,8,verheiratet_lp,0.0,8,1,5,0.0001,14.81,0,0.0
m,8,8,verwitwet,0.0,8,1,5,0.0001,14.81,0,0.0
m,8,8,verwitwet_lp,0.0,8,1,5,0.0001,14.81,0,0.0
m,9,9,geschieden,0.0,9,1,5,0.0001,14.81,0,0.0
m,9,9,geschieden_lp,0.0,9,1,5,0.0001,14.81,0,0.0
m,9,9,ledig,373887.0,9,1,5,0.0001,14.81,0,0.004503620143929815
m,9,9,verheiratet,0.0,9,1,5,0.0001,14.81,1,0.0
m,9,9,verheiratet_lp,0.0,9,1,5,0.0001,14.81,0,0.0
m,9,9,verwitwet,0.0,9,1,5,0.0001,14.81,0,0.0
m,9,9,verwitwet_lp,0.0,9,1,5,0.0001,14.81,0,0.0
m,10,10,geschieden,0.0,10,1,10,0.0001,18.22,0,0.0
m,10,10,geschieden_lp,0.0,10,1,10,0.0001,18.22,0,0.0
m,10,10,ledig,383341.0,10,1,10,0.0001,18.22,0,0.004617497397861384
m,10,10,verheiratet,0.0,10,1,10,0.0001,18.22,1,0.0
m,10,10,verheiratet_lp,0.0,10,1,10,0.0001,18.22,0,0.0
m,10,10,verwitwet,0.0,10,1,10,0.0001,18.22,0,0.0
m,10,10,verwitwet_lp,0.0,10,1,10,0.0001,18.22,0,0.0
m,11,11,geschieden,0.0,11,1,10,0.0001,18.22,0,0.0
m,11,11,geschieden_lp,0.0,11,1,10,0.0001,18.22,0,0.0
m,11,11,ledig,381581.0,11,1,10,0.0001,18.22,0,0.004596297485980745
m,11,11,verheiratet,0.0,11,1,10,0.0001,18.22,1,0.0
m,11,11,verheiratet_lp,0.0,11,1,10,0.0001,18.22,0,0.0
m,11,11,verwitwet,0.0,11,1,10,0.0001,18.22,0,0.0
m,11,11,verwitwet_lp,0.0,11,1,10,0.0001,18.22,0,0.0
m,12,12,geschieden,0.0,12,1,10,0.0001,18.22,0,0.0
m,12,12,geschieden_lp,0.0,12,1,10,0.0001,18.22,0,0.0
m,12,12,ledig,374579.0,12,1,10,0.0001,18.22,0,0.00451195556382834
m,12,12,verheiratet,0.0,12,1,10,0.0001,18.22,1,0.0
m,12,12,verheiratet_lp,0.0,12,1,10,0.0001,18.22,0,0.0
m,12,12,verwitwet,0.0,12,1,10,0.0001,18.22,0,0.0
m,12,12,verwitwet_lp,0.0,12,1,10,0.0001,18.22,0,0.0
m,13,13,geschieden,0.0,13,1,10,0.0001,18.22,0,0.0
m,13,13,geschieden_lp,0.0,13,1,10,0.0001,18.22,0,0.0
m,13,13,ledig,378368.0,13,1,10,0.0001,18.22,0,0.004557595601394101
m,13,13,verheiratet,0.0,13,1,10,0.0001,18.22,1,0.0
m,13,13,verheiratet_lp,0.0,13,1,10,0.0001,18.22,0,0.0
m,13,13,verwitwet,0.0,13,1,10,0.0001,18.22,0,0.0
m,13,13,verwitwet_lp,0.0,13,1,10,0.0001,18.22,0,0.0
m,14,14,geschieden,0.0,14,1,10,0.0001,18.22,0,0.0
m,14,14,geschieden_lp,0.0,14,1,10,0.0001,18.22,0,0.0
m,14,14,ledig,386561.0,14,1,10,0.0001,18.22,0,0.004656283600279371
m,14,14,verheiratet,0.0,14,1,10,0.0001,18.22,1,0.0
m,14,14,verheiratet_lp,0.0,14,1,10,0.0001,18.22,0,0.0
m,14,14,verwitwet,0.0,14,1,10,0.0001,18.22,0,0.0
m,14,14,verwitwet_lp,0.0,14,1,10,0.0001,18.22,0,0.0
m,15,15,geschieden,0.0,15,1,15,0.0002,17.58,0,0.0
m,15,15,geschieden_lp,0.0,15,1,15,0.0002,17.58,0,0.0
m,15,15,ledig,387438.0,15,1,15,0.0002,17.58,0,0.004666847420006258
m,15,15,verheiratet,0.0,15,1,15,0.0002,17.58,1,0.0
m,15,15,verheiratet_lp,0.0,15,1,15,0.0002,17.58,0,0.0
m,15,15,verwitwet,0.0,15,1,15,0.0002,17.58,0,0.0
m,15,15,verwitwet_lp,0.0,15,1,15,0.0002,17.58,0,0.0
m,16,16,geschieden,1.0,16,1,15,0.0003,17.58,0,1.2045404477635797e-08
m,16,16,geschieden_lp,0.0,16,1,15,0.0003,17.58,0,0.0
m,16,16,ledig,395929.0,16,1,15,0.0003,17.58,0,0.004769124949425864
m,16,16,verheiratet,3.0,16,1,15,0.0003,17.58,1,3.6136213432907394e-08
m,16,16,verheiratet_lp,0.0,16,1,15,0.0003,17.58,0,0.0
m,16,16,verwitwet,1.0,16,1,15,0.0003,17.58,0,1.2045404477635797e-08
m,16,16,verwitwet_lp,0.0,16,1,15,0.0003,17.58,0,0.0
m,17,17,geschieden,1.0,17,1,15,0.0003,17.58,0,1.2045404477635797e-08
m,17,17,geschieden_lp,0.0,17,1,15,0.0003,17.58,0,0.0
m,17,17,ledig,408860.0,17,1,15,0.0003,17.58,0,0.004924884074726172
m,17,17,verheiratet,7.0,17,1,15,0.0003,17.58,1,8.431783134345058e-08
m,17,17,verheiratet_lp,0.0,17,1,15,0.0003,17.58,0,0.0
m,17,17,verwitwet,0.0,17,1,15,0.0003,17.58,0,0.0
m,17,17,verwitwet_lp,1.0,17,1,15,0.0003,17.58,0,1.2045404477635797e-08
m,18,18,geschieden,4.0,18,1,15,0.0004,17.58,0,4.818161791054319e-08
m,18,18,geschieden_lp,0.0,18,1,15,0.0004,17.58,0,0.0
m,18,18,ledig,435815.0,18,1,15,0.0004,17.58,0,0.0052495679524208454
m,18,18,verheiratet,109.0,18,1,15,0.0004,17.58,1,1.312949088062302e-06
m,18,18,verheiratet_lp,0.0,18,1,15,0.0004,17.58,0,0.0
m,18,18,verwitwet,0.0,18,1,15,0.0004,17.58,0,0.0
m,18,18,verwitwet_lp,0.0,18,1,15,0.0004,17.58,0,0.0
m,19,19,geschieden,9.0,19,1,15,0.0004,17.58,0,1.0840864029872218e-07
m,19,19,geschieden_lp,1.0,19,1,15,0.0004,17.58,0,1.2045404477635797e-08
m,19,19,ledig,454013.0,19,1,15,0.0004,17.58,0,0.005468770223104861
m,19,19,verheiratet,500.0,19,1,15,0.0004,17.58,1,6.022702238817899e-06
m,19,19,verheiratet_lp,5.0,19,1,15,0.0004,17.58,0,6.022702238817899e-08
m,19,19,verwitwet,2.0,19,1,15,0.0004,17.58,0,2.4090808955271594e-08
m,19,19,verwitwet_lp,0.0,19,1,15,0.0004,17.58,0,0.0
m,20,20,geschieden,22.0,20,1,20,0.0005,13.57,0,2.6499889850798755e-07
m,20,20,geschieden_lp,1.0,20,1,20,0.0005,13.57,0,1.2045404477635797e-08
m,20,20,ledig,466469.0,20,1,20,0.0005,13.57,0,0.005618807781278293
m,20,20,verheiratet,1461.0,20,1,20,0.0005,13.57,1,1.75983359418259e-05
m,20,20,verheiratet_lp,10.0,20,1,20,0.0005,13.57,0,1.2045404477635798e-07
m,20,20,verwitwet,4.0,20,1,20,0.0005,13.57,0,4.818161791054319e-08
m,20,20,verwitwet_lp,0.0,20,1,20,0.0005,13.57,0,0.0
m,21,21,geschieden,74.0,21,1,20,0.0004,13.57,0,8.91359931345049e-07
m,21,21,geschieden_lp,6.0,21,1,20,0.0004,13.57,0,7.227242686581479e-08
m,21,21,ledig,487538.0,21,1,20,0.0004,13.57,0,0.0058725924082176015
m,21,21,verheiratet,3401.0,21,1,20,0.0004,13.57,1,4.096642062843935e-05
m,21,21,verheiratet_lp,34.0,21,1,20,0.0004,13.57,0,4.095437522396171e-07
m,21,21,verwitwet,4.0,21,1,20,0.0004,13.57,0,4.818161791054319e-08
m,21,21,verwitwet_lp,0.0,21,1,20,0.0004,13.57,0,0.0
m,22,22,geschieden,169.0,22,1,20,0.0005,13.57,0,2.0356733567204496e-06
m,22,22,geschieden_lp,11.0,22,1,20,0.0005,13.57,0,1.3249944925399378e-07
m,22,22,ledig,480087.0,22,1,20,0.0005,13.57,0,0.005782842099454737
m,22,22,verheiratet,6731.0,22,1,20,0.0005,13.57,1,8.107761753896655e-05
m,22,22,verheiratet_lp,41.0,22,1,20,0.0005,13.57,0,4.938615835830677e-07
m,22,22,verwitwet,6.0,22,1,20,0.0005,13.57,0,7.227242686581479e-08
m,22,22,verwitwet_lp,1.0,22,1,20,0.0005,13.57,0,1.2045404477635797e-08
m,23,23,geschieden,313.0,23,1,20,0.0005,13.57,0,3.7702116015000048e-06
m,23,23,geschieden_lp,14.0,23,1,20,0.0005,13.57,0,1.6863566268690115e-07
m,23,23,ledig,468171.0,23,1,20,0.0005,13.57,0,0.0056393090596992285
m,23,23,verheiratet,11761.0,23,1,20,0.0005,13.57,1,0.00014166600206147462
m,23,23,verheiratet_lp,78.0,23,1,20,0.0005,13.57,0,9.395415492555922e-07
m,23,23,verwitwet,28.0,23,1,20,0.0005,13.57,0,3.372713253738023e-07
m,23,23,verwitwet_lp,1.0,23,1,20,0.0005,13.57,0,1.2045404477635797e-08
m,24,24,geschieden,600.0,24,1,20,0.0005,13.57,0,7.227242686581478e-06
m,24,24,geschieden_lp,23.0,24,1,20,0.0005,13.57,0,2.7704430298562335e-07
m,24,24,ledig,468726.0,24,1,20,0.0005,13.57,0,0.005645994259184317
m,24,24,verheiratet,19063.0,24,1,20,0.0005,13.57,1,0.00022962154555717122
m,24,24,verheiratet_lp,138.0,24,1,20,0.0005,13.57,0,1.6622658179137401e-06
m,24,24,verwitwet,23.0,24,1,20,0.0005,13.57,0,2.7704430298562335e-07
m,24,24,verwitwet_lp,3.0,24,1,20,0.0005,13.57,0,3.6136213432907394e-08
m,25,25,geschieden,1077.0,25,1,20,0.0005,13.57,0,1.2972900622413754e-05
m,25,25,geschieden_lp,40.0,25,1,20,0.0005,13.57,0,4.818161791054319e-07
m,25,25,ledig,473307.0,25,1,20,0.0005,13.57,0,0.005701174257096367
m,25,25,verheiratet,29325.0,25,1,20,0.0005,13.57,1,0.00035323148630666976
m,25,25,verheiratet_lp,183.0,25,1,20,0.0005,13.57,0,2.204309019407351e-06
m,25,25,verwitwet,28.0,25,1,20,0.0005,13.57,0,3.372713253738023e-07
m,25,25,verwitwet_lp,0.0,25,1,20,0.0005,13.57,0,0.0
m,26,26,geschieden,1694.0,26,1,20,0.0005,13.57,0,2.0404915185115042e-05
m,26,26,geschieden_lp,42.0,26,1,20,0.0005,13.57,0,5.059069880607035e-07
m,26,26,ledig,465982.0,26,1,20,0.0005,13.57,0,0.005612941669297684
m,26,26,verheiratet,43858.0,26,1,20,0.0005,13.57,1,0.0005282873495801507
m,26,26,verheiratet_lp,271.0,26,1,20,0.0005,13.57,0,3.2643046134393013e-06
m,26,26,verwitwet,40.0,26,1,20,0.0005,13.57,0,4.818161791054319e-07
m,26,26,verwitwet_lp,5.0,26,1,20,0.0005,13.57,0,6.022702238817899e-08
m,27,27,geschieden,2658.0,27,1,20,0.0005,13.57,0,3.201668510155595e-05
m,27,27,geschieden_lp,91.0,27,1,20,0.0005,13.57,0,1.0961318074648577e-06
m,27,27,ledig,464468.0,27,1,20,0.0005,13.57,0,0.0055947049269185435
m,27,27,verheiratet,62405.0,27,1,20,0.0005,13.57,1,0.000751693466426862
m,27,27,verheiratet_lp,329.0,27,1,20,0.0005,13.57,0,3.962938073142177e-06
m,27,27,verwitwet,59.0,27,1,20,0.0005,13.57,0,7.106788641805121e-07
m,27,27,verwitwet_lp,6.0,27,1,20,0.0005,13.57,0,7.227242686581479e-08
m,28,28,geschieden,4085.0,28,1,20,0.0005,13.57,0,4.920547729114223e-05
m,28,28,geschieden_lp,115.0,28,1,20,0.0005,13.57,0,1.3852215149281167e-06
m,28,28,ledig,485717.0,28,1,20,0.0005,13.57,0,0.005850657726663827
m,28,28,verheiratet,89483.0,28,1,20,0.0005,13.57,1,0.0010778589288722841
m,28,28,verheiratet_lp,492.0,28,1,20,0.0005,13.57,0,5.926339002996812e-06
m,28,28,verwitwet,77.0,28,1,20,0.0005,13.57,0,9.274961447779564e-07
m,28,28,verwitwet_lp,9.0,28,1,20,0.0005,13.57,0,1.0840864029872218e-07
m,29,29,geschieden,5844.0,29,1,20,0.0006,13.57,0,7.03933437673036e-05
m,29,29,geschieden_lp,142.0,29,1,20,0.0006,13.57,0,1.7104474358242833e-06
m,29,29,ledig,450831.0,29,1,20,0.0006,13.57,0,0.005430441746057025
m,29,29,verheiratet,112638.0,29,1,20,0.0006,13.57,1,0.0013567702695519409
m,29,29,verheiratet_lp,523.0,29,1,20,0.0006,13.57,0,6.299746541803522e-06
m,29,29,verwitwet,107.0,29,1,20,0.0006,13.57,0,1.2888582791070303e-06
m,29,29,verwitwet_lp,5.0,29,1,20,0.0006,13.57,0,6.022702238817899e-08
m,30,30,geschieden,8062.0,30,1,30,0.0006,14.14,0,9.71100508986998e-05
m,30,30,geschieden_lp,179.0,30,1,30,0.0006,14.14,0,2.156127401496808e-06
m,30,30,ledig,434237.0,30,1,30,0.0006,14.14,0,0.0052305603041551355
m,30,30,verheiratet,140924.0,30,1,30,0.0006,14.14,1,0.001697486580606347
m,30,30,verheiratet_lp,665.0,30,1,30,0.0006,14.14,0,8.010193977627805e-06
m,30,30,verwitwet,125.0,30,1,30,0.0006,14.14,0,1.5056755597044748e-06
m,30,30,verwitwet_lp,6.0,30,1,30,0.0006,14.14,0,7.227242686581479e-08
m,31,31,geschieden,9849.0,31,1,30,0.0007,14.14,0,0.00011863518870023497
m,31,31,geschieden_lp,189.0,31,1,30,0.0007,14.14,0,2.2765814462731658e-06
m,31,31,ledig,396451.0,31,1,30,0.0007,14.14,0,0.00477541265056319
m,31,31,verheiratet,162924.0,31,1,30,0.0007,14.14,1,0.0019624854791143345
m,31,31,verheiratet_lp,660.0,31,1,30,0.0007,14.14,0,7.949966955239626e-06
m,31,31,verwitwet,180.0,31,1,30,0.0007,14.14,0,2.1681728059744434e-06
m,31,31,verwitwet_lp,6.0,31,1,30,0.0007,14.14,0,7.227242686581479e-08
m,32,32,geschieden,12196.0,32,1,30,0.0007,14.14,0,0.00014690575300924617
m,32,32,geschieden_lp,213.0,32,1,30,0.0007,14.14,0,2.565671153736425e-06
m,32,32,ledig,362424.0,32,1,30,0.0007,14.14,0,0.0043655436724026764
m,32,32,verheiratet,181092.0,32,1,30,0.0007,14.14,1,0.002181326387664022
m,32,32,verheiratet_lp,809.0,32,1,30,0.0007,14.14,0,9.74473222240736e-06
m,32,32,verwitwet,209.0,32,1,30,0.0007,14.14,0,2.5174895358258816e-06
m,32,32,verwitwet_lp,8.0,32,1,30,0.0007,14.14,0,9.636323582108638e-08
m,33,33,geschieden,14461.0,33,1,30,0.0007,14.14,0,0.00017418859415109126
m,33,33,geschieden_lp,240.0,33,1,30,0.0007,14.14,0,2.890897074632591e-06
m,33,33,ledig,328647.0,33,1,30,0.0007,14.14,0,0.003958686045361572
m,33,33,verheiratet,194456.0,33,1,30,0.0007,14.14,1,0.0023423011731031466
m,33,33,verheiratet_lp,845.0,33,1,30,0.0007,14.14,0,1.0178366783602249e-05
m,33,33,verwitwet,273.0,33,1,30,0.0007,14.14,0,3.2883954223945728e-06
m,33,33,verwitwet_lp,22.0,33,1,30,0.0007,14.14,0,2.6499889850798755e-07
m,34,34,geschieden,17023.0,34,1,30,0.0008,14.14,0,0.00020504892042279418
m,34,34,geschieden_lp,247.0,34,1,30,0.0008,14.14,0,2.975214905976042e-06
m,34,34,ledig,305174.0,34,1,30,0.0008,14.14,0,0.0036759442660580267
m,34,34,verheiratet,210072.0,34,1,30,0.0008,14.14,1,0.0025304022094259073
m,34,34,verheiratet_lp,871.0,34,1,30,0.0008,14.14,0,1.0491547300020779e-05
m,34,34,verwitwet,323.0,34,1,30,0.0008,14.14,0,3.890665646276362e-06
m,34,34,verwitwet_lp,19.0,34,1,30,0.0008,14.14,0,2.2886268507508015e-07
m,35,35,geschieden,20043.0,35,1,30,0.0009,14.14,0,0.00024142604194525428
m,35,35,geschieden_lp,288.0,35,1,30,0.0009,14.14,0,3.4690764895591096e-06
m,35,35,ledig,284995.0,35,1,30,0.0009,14.14,0,0.003432880049103814
m,35,35,verheiratet,226140.0,35,1,30,0.0009,14.14,1,0.0027239477685725593
m,35,35,verheiratet_lp,963.0,35,1,30,0.0009,14.14,0,1.1599724511963274e-05
m,35,35,verwitwet,345.0,35,1,30,0.0009,14.14,0,4.15566454478435e-06
m,35,35,verwitwet_lp,20.0,35,1,30,0.0009,14.14,0,2.4090808955271595e-07
m,36,36,geschieden,23657.0,36,1,30,0.0009,14.14,0,0.00028495813372743004
m,36,36,geschieden_lp,327.0,36,1,30,0.0009,14.14,0,3.938847264186906e-06
m,36,36,ledig,272326.0,36,1,30,0.0009,14.14,0,0.0032802768197766462
m,36,36,verheiratet,244287.0,36,1,30,0.0009,14.14,1,0.002942535723628216
