Kennung;Bezeichnung;Alter_von;Insgesamt;männlich;weiblich
51;Düsseldorf, Regierungsbezirk;22;57755;29812;27943
51;Düsseldorf, Regierungsbezirk;23;57184;29533;27651
51;Düsseldorf, Regierungsbezirk;24;59532;30711;28821
51;Düsseldorf, Regierungsbezirk;25;62205;31810;30395
51;Düsseldorf, Regierungsbezirk;26;64478;33042;31436
51;Düsseldorf, Regierungsbezirk;27;66409;33603;32806
51;Düsseldorf, Regierungsbezirk;28;69314;34961;34353
51;Düsseldorf, Regierungsbezirk;29;67854;34270;33584
51;Düsseldorf, Regierungsbezirk;30;69599;35332;34267
51;Düsseldorf, Regierungsbezirk;31;67813;34364;33449
51;Düsseldorf, Regierungsbezirk;32;66902;33790;33112
51;Düsseldorf, Regierungsbezirk;33;63774;32040;31734
51;Düsseldorf, Regierungsbezirk;34;63573;31552;32021
51;Düsseldorf, Regierungsbezirk;35;63743;31884;31859
51;Düsseldorf, Regierungsbezirk;36;65300;32685;32615
51;Düsseldorf, Regierungsbezirk;37;64553;32240;32313
51;Düsseldorf, Regierungsbezirk;38;65085;32666;32419
51;Düsseldorf, Regierungsbezirk;39;61600;30493;31107
51;Düsseldorf, Regierungsbezirk;40;60291;29679;30612
51;Düsseldorf, Regierungsbezirk;41;60966;30147;30819
51;Düsseldorf, Regierungsbezirk;42;60130;29798;30332
51;Düsseldorf, Regierungsbezirk;43;58966;29139;29827
51;Düsseldorf, Regierungsbezirk;44;59937;29679;30258
51;Düsseldorf, Regierungsbezirk;45;60467;29958;30509
51;Düsseldorf, Regierungsbezirk;46;65107;32341;32766
51;Düsseldorf, Regierungsbezirk;47;71672;35697;35975
51;Düsseldorf, Regierungsbezirk;48;74512;37041;37471
51;Düsseldorf, Regierungsbezirk;49;81710;40882;40828
51;Düsseldorf, Regierungsbezirk;50;85422;42603;42819
51;Düsseldorf, Regierungsbezirk;51;87520;43893;43627
51;Düsseldorf, Regierungsbezirk;52;89565;44877;44688
51;Düsseldorf, Regierungsbezirk;53;89158;44896;44262
51;Düsseldorf, Regierungsbezirk;54;89679;45119;44560
51;Düsseldorf, Regierungsbezirk;55;88160;44277;43883
51;Düsseldorf, Regierungsbezirk;56;84189;42184;42005
51;Düsseldorf, Regierungsbezirk;57;82062;40724;41338
51;Düsseldorf, Regierungsbezirk;58;80354;39761;40593
51;Düsseldorf, Regierungsbezirk;59;77316;37882;39434
51;Düsseldorf, Regierungsbezirk;60;73693;36367;37326
51;Düsseldorf, Regierungsbezirk;61;71904;35305;36599
51;Düsseldorf, Regierungsbezirk;62;68748;33714;35034
51;Düsseldorf, Regierungsbezirk;63;65873;31730;34143
51;Düsseldorf, Regierungsbezirk;64;63830;30667;33163
51;Düsseldorf, Regierungsbezirk;65;60548;28498;32050
51;Düsseldorf, Regierungsbezirk;66;60005;28187;31818
51;Düsseldorf, Regierungsbezirk;67;57301;26638;30663
51;Düsseldorf, Regierungsbezirk;68;57496;26915;30581
51;Düsseldorf, Regierungsbezirk;69;57037;26795;30242
51;Düsseldorf, Regierungsbezirk;70;52530;24424;28106
51;Düsseldorf, Regierungsbezirk;71;48236;22177;26059
51;Düsseldorf, Regierungsbezirk;72;44055;20178;23877
51;Düsseldorf, Regierungsbezirk;73;37621;16878;20743
51;Düsseldorf, Regierungsbezirk;74;47826;21497;26329
51;Düsseldorf, Regierungsbezirk;75;251566;109921;141645
51;Düsseldorf, Regierungsbezirk;80;201151;82221;118930
51;Düsseldorf, Regierungsbezirk;85;96130;34556;61574
51;Düsseldorf, Regierungsbezirk;90;50739;13194;37545
53;Köln, Regierungsbezirk;0;43819;22397;21422
53;Köln, Regierungsbezirk;1;43377;22387;20990
53;Köln, Regierungsbezirk;2;44141;22630;21511
53;Köln, Regierungsbezirk;3;42695;21966;20729
53;Köln, Regierungsbezirk;4;42014;21683;20331
53;Köln, Regierungsbezirk;5;40197;20771;19426
53;Köln, Regierungsbezirk;6;40191;20657;19534
53;Köln, Regierungsbezirk;7;39391;20364;19027
53;Köln, Regierungsbezirk;8;40468;20851;19617
53;Köln, Regierungsbezirk;9;39579;20444;19135
53;Köln, Regierungsbezirk;10;41163;21240;19923
53;Köln, Regierungsbezirk;11;40693;20948;19745
53;Köln, Regierungsbezirk;12;40032;20743;19289
53;Köln, Regierungsbezirk;13;40487;20913;19574
53;Köln, Regierungsbezirk;14;41082;20947;20135
53;Köln, Regierungsbezirk;15;41734;21838;19896
53;Köln, Regierungsbezirk;16;42424;21938;20486
53;Köln, Regierungsbezirk;17;43461;22565;20896
53;Köln, Regierungsbezirk;18;46906;24479;22427
53;Köln, Regierungsbezirk;19;49820;26194;23626
53;Köln, Regierungsbezirk;20;52564;27562;25002
53;Köln, Regierungsbezirk;21;55716;29059;26657
53;Köln, Regierungsbezirk;22;55656;29125;26531
53;Köln, Regierungsbezirk;23;55696;29198;26498
53;Köln, Regierungsbezirk;24;57416;29789;27627
53;Köln, Regierungsbezirk;25;59022;30300;28722
53;Köln, Regierungsbezirk;26;59397;30543;28854
53;Köln, Regierungsbezirk;27;60465;30917;29548
53;Köln, Regierungsbezirk;28;62540;31968;30572
53;Köln, Regierungsbezirk;29;60967;30877;30090
53;Köln, Regierungsbezirk;30;61582;31188;30394
53;Köln, Regierungsbezirk;31;59928;30390;29538
53;Köln, Regierungsbezirk;32;58329;29351;28978
53;Köln, Regierungsbezirk;33;56673;28308;28365
53;Köln, Regierungsbezirk;34;56267;28258;28009
53;Köln, Regierungsbezirk;35;56282;28054;28228
53;Köln, Regierungsbezirk;36;57524;28505;29019
53;Köln, Regierungsbezirk;37;57579;28400;29179
53;Köln, Regierungsbezirk;38;57483;28003;29480
53;Köln, Regierungsbezirk;39;54072;26386;27686
53;Köln, Regierungsbezirk;40;53499;26243;27256
53;Köln, Regierungsbezirk;41;53562;26425;27137
53;Köln, Regierungsbezirk;42;53416;26148;27268
53;Köln, Regierungsbezirk;43;51949;25618;26331
53;Köln, Regierungsbezirk;44;52263;25732;26531
53;Köln, Regierungsbezirk;45;52518;25743;26775
53;Köln, Regierungsbezirk;46;56389;27721;28668
53;Köln, Regierungsbezirk;47;61179;30182;30997
53;Köln, Regierungsbezirk;48;63914;31931;31983
53;Köln, Regierungsbezirk;49;69741;34714;35027
53;Köln, Regierungsbezirk;50;73328;36553;36775
53;Köln, Regierungsbezirk;51;74959;37377;37582
53;Köln, Regierungsbezirk;52;76196;38208;37988
53;Köln, Regierungsbezirk;53;75330;37661;37669
53;Köln, Regierungsbezirk;54;76002;38038;37964
53;Köln, Regierungsbezirk;55;74247;37024;37223
53;Köln, Regierungsbezirk;56;70726;35303;35423
53;Köln, Regierungsbezirk;57;69027;34259;34768
53;Köln, Regierungsbezirk;58;66935;33285;33650
53;Köln, Regierungsbezirk;59;64719;32061;32658
53;Köln, Regierungsbezirk;60;60669;30021;30648
53;Köln, Regierungsbezirk;61;58897;28954;29943
53;Köln, Regierungsbezirk;62;56583;27605;28978
53;Köln, Regierungsbezirk;63;53632;26070;27562
53;Köln, Regierungsbezirk;64;52439;24957;27482
53;Köln, Regierungsbezirk;65;49263;23331;25932
53;Köln, Regierungsbezirk;66;48507;22766;25741
53;Köln, Regierungsbezirk;67;47168;22196;24972
53;Köln, Regierungsbezirk;68;47309;22072;25237
53;Köln, Regierungsbezirk;69;46784;21993;24791
53;Köln, Regierungsbezirk;70;42430;19855;22575
53;Köln, Regierungsbezirk;71;39234;18322;20912
53;Köln, Regierungsbezirk;72;35234;16163;19071
53;Köln, Regierungsbezirk;73;30464;13807;16657
53;Köln, Regierungsbezirk;74;38371;17334;21037
53;Köln, Regierungsbezirk;75;202831;90910;111921
53;Köln, Regierungsbezirk;80;157482;66715;90767
53;Köln, Regierungsbezirk;85;73976;27457;46519
53;Köln, Regierungsbezirk;90;38900;10285;28615
55;Münster, Regierungsbezirk;0;25614;13186;12428
55;Münster, Regierungsbezirk;1;25433;13024;12409
55;Münster, Regierungsbezirk;2;25741;13222;12519
55;Münster, Regierungsbezirk;3;24945;12892;12053
55;Münster, Regierungsbezirk;4;24353;12608;11745
55;Münster, Regierungsbezirk;5;23419;12104;11315
55;Münster, Regierungsbezirk;6;23407;12070;11337
55;Münster, Regierungsbezirk;7;23097;11853;11244
55;Münster, Regierungsbezirk;8;23826;12332;11494
55;Münster, Regierungsbezirk;9;23608;12231;11377
55;Münster, Regierungsbezirk;10;24314;12555;11759
55;Münster, Regierungsbezirk;11;24358;12542;11816
55;Münster, Regierungsbezirk;12;24194;12482;11712
55;Münster, Regierungsbezirk;13;24522;12769;11753
55;Münster, Regierungsbezirk;14;25652;13161;12491
55;Münster, Regierungsbezirk;15;26015;13411;12604
55;Münster, Regierungsbezirk;16;26812;13832;12980
55;Münster, Regierungsbezirk;17;27973;14574;13399
55;Münster, Regierungsbezirk;18;29511;15289;14222
55;Münster, Regierungsbezirk;19;30541;15944;14597
55;Münster, Regierungsbezirk;20;31511;16257;15254
55;Münster, Regierungsbezirk;21;32698;17123;15575
55;Münster, Regierungsbezirk;22;32126;16617;15509
55;Münster, Regierungsbezirk;23;31333;16192;15141
55;Münster, Regierungsbezirk;24;31683;16624;15059
55;Münster, Regierungsbezirk;25;32639;16926;15713
55;Münster, Regierungsbezirk;26;32366;16752;15614
55;Münster, Regierungsbezirk;27;32561;16794;15767
55;Münster, Regierungsbezirk;28;33683;17511;16172
55;Münster, Regierungsbezirk;29;32203;16766;15437
55;Münster, Regierungsbezirk;30;32870;16826;16044
55;Münster, Regierungsbezirk;31;32121;16595;15526
55;Münster, Regierungsbezirk;32;31797;16184;15613
55;Münster, Regierungsbezirk;33;30910;15753;15157
55;Münster, Regierungsbezirk;34;30555;15604;14951
55;Münster, Regierungsbezirk;35;30766;15637;15129
55;Münster, Regierungsbezirk;36;31186;15635;15551
55;Münster, Regierungsbezirk;37;30919;15575;15344
55;Münster, Regierungsbezirk;38;31482;15715;15767
55;Münster, Regierungsbezirk;39;29926;14933;14993
55;Münster, Regierungsbezirk;40;30034;14946;15088
55;Münster, Regierungsbezirk;41;29359;14759;14600
55;Münster, Regierungsbezirk;42;30123;15079;15044
55;Münster, Regierungsbezirk;43;29733;14937;14796
55;Münster, Regierungsbezirk;44;30282;15034;15248
55;Münster, Regierungsbezirk;45;30454;15153;15301
55;Münster, Regierungsbezirk;46;33336;16734;16602
55;Münster, Regierungsbezirk;47;36393;17977;18416
55;Münster, Regierungsbezirk;48;37827;18793;19034
55;Münster, Regierungsbezirk;49;41751;20831;20920
55;Münster, Regierungsbezirk;50;43418;21842;21576
55;Münster, Regierungsbezirk;51;45075;22719;22356
55;Münster, Regierungsbezirk;52;45392;22804;22588
55;Münster, Regierungsbezirk;53;45328;22777;22551
55;Münster, Regierungsbezirk;54;46044;23088;22956
55;Münster, Regierungsbezirk;55;44731;22339;22392
55;Münster, Regierungsbezirk;56;42889;21292;21597
55;Münster, Regierungsbezirk;57;42281;20951;21330
55;Münster, Regierungsbezirk;58;41301;20531;20770
55;Münster, Regierungsbezirk;59;40480;20015;20465
55;Münster, Regierungsbezirk;60;38007;18631;19376
55;Münster, Regierungsbezirk;61;36903;18281;18622
55;Münster, Regierungsbezirk;62;35661;17608;18053
55;Münster, Regierungsbezirk;63;34083;16517;17566
55;Münster, Regierungsbezirk;64;33251;16163;17088
55;Münster, Regierungsbezirk;65;31683;15271;16412
55;Münster, Regierungsbezirk;66;30671;14663;16008
55;Münster, Regierungsbezirk;67;29336;14105;15231
55;Münster, Regierungsbezirk;68;28709;13691;15018
55;Münster, Regierungsbezirk;69;28288;13556;14732
55;Münster, Regierungsbezirk;70;25465;12278;13187
55;Münster, Regierungsbezirk;71;23038;11026;12012
55;Münster, Regierungsbezirk;72;21248;10105;11143
55;Münster, Regierungsbezirk;73;16638;7770;8868
55;Münster, Regierungsbezirk;74;21337;9928;11409
55;Münster, Regierungsbezirk;75;115138;51150;63988
55;Münster, Regierungsbezirk;80;92535;37170;55365
55;Münster, Regierungsbezirk;85;47489;16422;31067
55;Münster, Regierungsbezirk;90;25238;6388;18850
57;Detmold, Regierungsbezirk;0;19813;10067;9746
57;Detmold, Regierungsbezirk;1;20169;10484;9685
57;Detmold, Regierungsbezirk;2;20481;10443;10038
57;Detmold, Regierungsbezirk;3;19836;10308;9528
57;Detmold, Regierungsbezirk;4;19605;10055;9550
57;Detmold, Regierungsbezirk;5;18958;9763;9195
57;Detmold, Regierungsbezirk;6;18932;9585;9347
57;Detmold, Regierungsbezirk;7;18785;9666;9119
57;Detmold, Regierungsbezirk;8;19348;9928;9420
57;Detmold, Regierungsbezirk;9;19083;9827;9256
57;Detmold, Regierungsbezirk;10;19752;10228;9524
57;Detmold, Regierungsbezirk;11;19987;10289;9698
57;Detmold, Regierungsbezirk;12;19638;10077;9561
57;Detmold, Regierungsbezirk;13;20340;10422;9918
57;Detmold, Regierungsbezirk;14;20622;10730;9892
57;Detmold, Regierungsbezirk;15;21030;10863;10167
57;Detmold, Regierungsbezirk;16;21329;11108;10221
57;Detmold, Regierungsbezirk;17;22141;11398;10743
57;Detmold, Regierungsbezirk;18;23449;12217;11232
57;Detmold, Regierungsbezirk;19;23666;12472;11194
57;Detmold, Regierungsbezirk;20;24077;12539;11538
57;Detmold, Regierungsbezirk;21;25125;13241;11884
57;Detmold, Regierungsbezirk;22;24871;13038;11833
57;Detmold, Regierungsbezirk;23;24218;12876;11342
57;Detmold, Regierungsbezirk;24;24346;12786;11560
57;Detmold, Regierungsbezirk;25;25010;13104;11906
57;Detmold, Regierungsbezirk;26;24725;13034;11691
57;Detmold, Regierungsbezirk;27;25379;13365;12014
57;Detmold, Regierungsbezirk;28;26265;13912;12353
57;Detmold, Regierungsbezirk;29;25622;13294;12328
57;Detmold, Regierungsbezirk;30;26063;13820;12243
57;Detmold, Regierungsbezirk;31;25695;13428;12267
57;Detmold, Regierungsbezirk;32;25263;13002;12261
57;Detmold, Regierungsbezirk;33;24384;12477;11907
57;Detmold, Regierungsbezirk;34;24339;12511;11828
57;Detmold, Regierungsbezirk;35;24149;12318;11831
57;Detmold, Regierungsbezirk;36;24703;12580;12123
57;Detmold, Regierungsbezirk;37;24127;12100;12027
57;Detmold, Regierungsbezirk;38;24270;12044;12226
57;Detmold, Regierungsbezirk;39;23289;11534;11755
57;Detmold, Regierungsbezirk;40;23003;11444;11559
57;Detmold, Regierungsbezirk;41;23198;11813;11385
57;Detmold, Regierungsbezirk;42;23468;11577;11891
57;Detmold, Regierungsbezirk;43;23066;11343;11723
57;Detmold, Regierungsbezirk;44;23446;11427;12019
57;Detmold, Regierungsbezirk;45;23808;11650;12158
57;Detmold, Regierungsbezirk;46;25746;12790;12956
57;Detmold, Regierungsbezirk;47;28309;13999;14310
57;Detmold, Regierungsbezirk;48;29195;14649;14546
57;Detmold, Regierungsbezirk;49;31554;15844;15710
57;Detmold, Regierungsbezirk;50;33101;16688;16413
57;Detmold, Regierungsbezirk;51;34006;17120;16886
57;Detmold, Regierungsbezirk;52;34840;17579;17261
57;Detmold, Regierungsbezirk;53;34256;17186;17070
57;Detmold, Regierungsbezirk;54;34890;17566;17324
57;Detmold, Regierungsbezirk;55;34340;17306;17034
57;Detmold, Regierungsbezirk;56;33368;16608;16760
57;Detmold, Regierungsbezirk;57;32834;16337;16497
57;Detmold, Regierungsbezirk;58;32108;15748;16360
57;Detmold, Regierungsbezirk;59;31480;15617;15863
57;Detmold, Regierungsbezirk;60;29164;14556;14608
57;Detmold, Regierungsbezirk;61;28316;14062;14254
57;Detmold, Regierungsbezirk;62;27191;13444;13747
57;Detmold, Regierungsbezirk;63;26270;12865;13405
57;Detmold, Regierungsbezirk;64;24987;12036;12951
57;Detmold, Regierungsbezirk;65;23742;11401;12341
57;Detmold, Regierungsbezirk;66;23149;11259;11890
57;Detmold, Regierungsbezirk;67;22416;10763;11653
57;Detmold, Regierungsbezirk;68;22155;10716;11439
57;Detmold, Regierungsbezirk;69;21614;10425;11189
57;Detmold, Regierungsbezirk;70;19355;9187;10168
57;Detmold, Regierungsbezirk;71;17449;8194;9255
57;Detmold, Regierungsbezirk;72;15792;7390;8402
57;Detmold, Regierungsbezirk;73;12289;5603;6686
57;Detmold, Regierungsbezirk;74;16707;7764;8943
57;Detmold, Regierungsbezirk;75;93904;41680;52224
57;Detmold, Regierungsbezirk;80;77332;31688;45644
57;Detmold, Regierungsbezirk;85;38890;13846;25044
57;Detmold, Regierungsbezirk;90;21688;5729;15959
59;Arnsberg, Regierungsbezirk;0;33039;16919;16120
59;Arnsberg, Regierungsbezirk;1;34121;17455;16666
59;Arnsberg, Regierungsbezirk;2;33589;17104;16485
59;Arnsberg, Regierungsbezirk;3;32546;16724;15822
59;Arnsberg, Regierungsbezirk;4;32279;16541;15738
59;Arnsberg, Regierungsbezirk;5;30842;15936;14906
59;Arnsberg, Regierungsbezirk;6;30961;15939;15022
59;Arnsberg, Regierungsbezirk;7;29950;15262;14688
59;Arnsberg, Regierungsbezirk;8;30743;15950;14793
59;Arnsberg, Regierungsbezirk;9;30502;15749;14753
59;Arnsberg, Regierungsbezirk;10;31808;16382;15426
59;Arnsberg, Regierungsbezirk;11;31708;16415;15293
59;Arnsberg, Regierungsbezirk;12;31609;16320;15289
59;Arnsberg, Regierungsbezirk;13;32256;16702;15554
59;Arnsberg, Regierungsbezirk;14;33204;17156;16048
59;Arnsberg, Regierungsbezirk;15;33593;17177;16416
59;Arnsberg, Regierungsbezirk;16;34744;18016;16728
59;Arnsberg, Regierungsbezirk;17;35959;18821;17138
59;Arnsberg, Regierungsbezirk;18;37871;19927;17944
59;Arnsberg, Regierungsbezirk;19;38563;20426;18137
59;Arnsberg, Regierungsbezirk;20;39972;21121;18851
59;Arnsberg, Regierungsbezirk;21;42428;22322;20106
59;Arnsberg, Regierungsbezirk;22;42522;22646;19876
59;Arnsberg, Regierungsbezirk;23;41790;22093;19697
59;Arnsberg, Regierungsbezirk;24;42679;22674;20005
59;Arnsberg, Regierungsbezirk;25;44024;23306;20718
59;Arnsberg, Regierungsbezirk;26;44622;23367;21255
59;Arnsberg, Regierungsbezirk;27;45430;23871;21559
59;Arnsberg, Regierungsbezirk;28;47112;24927;22185
59;Arnsberg, Regierungsbezirk;29;45167;23499;21668
59;Arnsberg, Regierungsbezirk;30;45716;23817;21899
59;Arnsberg, Regierungsbezirk;31;44593;23080;21513
59;Arnsberg, Regierungsbezirk;32;43776;22505;21271
59;Arnsberg, Regierungsbezirk;33;41818;21414;20404
59;Arnsberg, Regierungsbezirk;34;41625;21395;20230
59;Arnsberg, Regierungsbezirk;35;42072;21409;20663
59;Arnsberg, Regierungsbezirk;36;43175;21979;21196
59;Arnsberg, Regierungsbezirk;37;42812;21516;21296
59;Arnsberg, Regierungsbezirk;38;42663;21324;21339
59;Arnsberg, Regierungsbezirk;39;40596;20153;20443
59;Arnsberg, Regierungsbezirk;40;40234;20148;20086
59;Arnsberg, Regierungsbezirk;41;40411;20141;20270
59;Arnsberg, Regierungsbezirk;42;40991;20253;20738
59;Arnsberg, Regierungsbezirk;43;39505;19682;19823
59;Arnsberg, Regierungsbezirk;44;40010;19770;20240
59;Arnsberg, Regierungsbezirk;45;41287;20524;20763
59;Arnsberg, Regierungsbezirk;46;44605;22207;22398
59;Arnsberg, Regierungsbezirk;47;48651;24316;24335
59;Arnsberg, Regierungsbezirk;48;51522;25827;25695
59;Arnsberg, Regierungsbezirk;49;56392;28295;28097
59;Arnsberg, Regierungsbezirk;50;58711;29418;29293
59;Arnsberg, Regierungsbezirk;51;59082;29735;29347
59;Arnsberg, Regierungsbezirk;52;61301;30849;30452
59;Arnsberg, Regierungsbezirk;53;61259;30850;30409
59;Arnsberg, Regierungsbezirk;54;62236;31460;30776
59;Arnsberg, Regierungsbezirk;55;61009;30739;30270
59;Arnsberg, Regierungsbezirk;56;58447;29363;29084
59;Arnsberg, Regierungsbezirk;57;57129;28351;28778
59;Arnsberg, Regierungsbezirk;58;55674;27544;28130
59;Arnsberg, Regierungsbezirk;59;54408;27049;27359
59;Arnsberg, Regierungsbezirk;60;52244;25698;26546
59;Arnsberg, Regierungsbezirk;61;50966;25295;25671
59;Arnsberg, Regierungsbezirk;62;48993;23937;25056
59;Arnsberg, Regierungsbezirk;63;46804;22576;24228
59;Arnsberg, Regierungsbezirk;64;46319;22220;24099
59;Arnsberg, Regierungsbezirk;65;43593;20847;22746
59;Arnsberg, Regierungsbezirk;66;43037;20393;22644
59;Arnsberg, Regierungsbezirk;67;41118;19367;21751
59;Arnsberg, Regierungsbezirk;68;40341;19130;21211
59;Arnsberg, Regierungsbezirk;69;40632;19201;21431
59;Arnsberg, Regierungsbezirk;70;36435;17173;19262
59;Arnsberg, Regierungsbezirk;71;33132;15667;17465
59;Arnsberg, Regierungsbezirk;72;29735;13728;16007
59;Arnsberg, Regierungsbezirk;73;24902;11264;13638
59;Arnsberg, Regierungsbezirk;74;32051;14608;17443
59;Arnsberg, Regierungsbezirk;75;172909;75836;97073
59;Arnsberg, Regierungsbezirk;80;138719;56175;82544
59;Arnsberg, Regierungsbezirk;85;67318;23413;43905
59;Arnsberg, Regierungsbezirk;90;35906;9086;26820
64;Darmstadt, Regierungsbezirk;0;40766;20958;19808
64;Darmstadt, Regierungsbezirk;1;40689;20665;20024
64;Darmstadt, Regierungsbezirk;2;41058;20905;20153
64;Darmstadt, Regierungsbezirk;3;39782;20489;19293
64;Darmstadt, Regierungsbezirk;4;38775;19804;18971
64;Darmstadt, Regierungsbezirk;5;37320;19143;18177
64;Darmstadt, Regierungsbezirk;6;37134;19103;18031
64;Darmstadt, Regierungsbezirk;7;36834;18928;17906
64;Darmstadt, Regierungsbezirk;8;37435;19018;18417
64;Darmstadt, Regierungsbezirk;9;36887;18994;17893
64;Darmstadt, Regierungsbezirk;10;37582;19222;18360
64;Darmstadt, Regierungsbezirk;11;37498;19355;18143
64;Darmstadt, Regierungsbezirk;12;36246;18467;17779
64;Darmstadt, Regierungsbezirk;13;37000;19079;17921
64;Darmstadt, Regierungsbezirk;14;37279;19241;18038
64;Darmstadt, Regierungsbezirk;15;36957;19070;17887
64;Darmstadt, Regierungsbezirk;16;37249;19408;17841
64;Darmstadt, Regierungsbezirk;17;37889;19840;18049
64;Darmstadt, Regierungsbezirk;18;39823;20742;19081
64;Darmstadt, Regierungsbezirk;19;41019;21749;19270
64;Darmstadt, Regierungsbezirk;20;42689;22791;19898
64;Darmstadt, Regierungsbezirk;21;45335;24264;21071
64;Darmstadt, Regierungsbezirk;22;45122;23696;21426
64;Darmstadt, Regierungsbezirk;23;44906;23526;21380
64;Darmstadt, Regierungsbezirk;24;46488;24279;22209
64;Darmstadt, Regierungsbezirk;25;48101;24705;23396
64;Darmstadt, Regierungsbezirk;26;49093;25043;24050
64;Darmstadt, Regierungsbezirk;27;51671;26140;25531
64;Darmstadt, Regierungsbezirk;28;54991;27841;27150
64;Darmstadt, Regierungsbezirk;29;54938;27903;27035
64;Darmstadt, Regierungsbezirk;30;55688;28403;27285
64;Darmstadt, Regierungsbezirk;31;54189;27314;26875
64;Darmstadt, Regierungsbezirk;32;53901;27029;26872
64;Darmstadt, Regierungsbezirk;33;52037;26338;25699
64;Darmstadt, Regierungsbezirk;34;52691;26230;26461
64;Darmstadt, Regierungsbezirk;35;52570;26077;26493
64;Darmstadt, Regierungsbezirk;36;54699;27089;27610
64;Darmstadt, Regierungsbezirk;37;54526;26598;27928
64;Darmstadt, Regierungsbezirk;38;54676;26961;27715
64;Darmstadt, Regierungsbezirk;39;52880;26019;26861
64;Darmstadt, Regierungsbezirk;40;52161;25753;26408
64;Darmstadt, Regierungsbezirk;41;51362;25246;26116
64;Darmstadt, Regierungsbezirk;42;51007;25166;25841
64;Darmstadt, Regierungsbezirk;43;50094;24971;25123
64;Darmstadt, Regierungsbezirk;44;50323;25180;25143
64;Darmstadt, Regierungsbezirk;45;50372;25138;25234
64;Darmstadt, Regierungsbezirk;46;53044;26446;26598
64;Darmstadt, Regierungsbezirk;47;57052;28598;28454
64;Darmstadt, Regierungsbezirk;48;59240;29810;29430
64;Darmstadt, Regierungsbezirk;49;63169;32134;31035
64;Darmstadt, Regierungsbezirk;50;66468;33672;32796
64;Darmstadt, Regierungsbezirk;51;67053;33811;33242
64;Darmstadt, Regierungsbezirk;52;68239;34651;33588
64;Darmstadt, Regierungsbezirk;53;67552;33994;33558
64;Darmstadt, Regierungsbezirk;54;67205;34036;33169
64;Darmstadt, Regierungsbezirk;55;65418;33119;32299
64;Darmstadt, Regierungsbezirk;56;62063;31111;30952
64;Darmstadt, Regierungsbezirk;57;59683;29735;29948
64;Darmstadt, Regierungsbezirk;58;57644;28819;28825
64;Darmstadt, Regierungsbezirk;59;55437;27576;27861
64;Darmstadt, Regierungsbezirk;60;51922;25740;26182
64;Darmstadt, Regierungsbezirk;61;50621;24975;25646
64;Darmstadt, Regierungsbezirk;62;48523;23767;24756
64;Darmstadt, Regierungsbezirk;63;46292;22428;23864
64;Darmstadt, Regierungsbezirk;64;44803;21399;23404
64;Darmstadt, Regierungsbezirk;65;42296;19989;22307
64;Darmstadt, Regierungsbezirk;66;42627;20051;22576
64;Darmstadt, Regierungsbezirk;67;41469;19312;22157
64;Darmstadt, Regierungsbezirk;68;42888;20267;22621
64;Darmstadt, Regierungsbezirk;69;42760;20058;22702
64;Darmstadt, Regierungsbezirk;70;40009;18898;21111
64;Darmstadt, Regierungsbezirk;71;37217;17386;19831
64;Darmstadt, Regierungsbezirk;72;31775;14906;16869
64;Darmstadt, Regierungsbezirk;73;27438;12749;14689
64;Darmstadt, Regierungsbezirk;74;35588;16408;19180
64;Darmstadt, Regierungsbezirk;75;179462;81500;97962
64;Darmstadt, Regierungsbezirk;80;132470;56248;76222
64;Darmstadt, Regierungsbezirk;85;63034;23706;39328
64;Darmstadt, Regierungsbezirk;90;36531;10075;26456
65;Gießen, Regierungsbezirk;0;9350;4765;4585
65;Gießen, Regierungsbezirk;1;9540;4900;4640
65;Gießen, Regierungsbezirk;2;9641;4969;4672
65;Gießen, Regierungsbezirk;3;9346;4771;4575
65;Gießen, Regierungsbezirk;4;9017;4598;4419
65;Gießen, Regierungsbezirk;5;8801;4527;4274
65;Gießen, Regierungsbezirk;6;8781;4481;4300
65;Gießen, Regierungsbezirk;7;8910;4559;4351
65;Gießen, Regierungsbezirk;8;9071;4637;4434
65;Gießen, Regierungsbezirk;9;8958;4596;4362
65;Gießen, Regierungsbezirk;10;9420;4862;4558
65;Gießen, Regierungsbezirk;11;9162;4748;4414
65;Gießen, Regierungsbezirk;12;9244;4723;4521
65;Gießen, Regierungsbezirk;13;9435;4930;4505
65;Gießen, Regierungsbezirk;14;9573;4940;4633
65;Gießen, Regierungsbezirk;15;9732;5022;4710
65;Gießen, Regierungsbezirk;16;10041;5172;4869
65;Gießen, Regierungsbezirk;17;10351;5348;5003
65;Gießen, Regierungsbezirk;18;11409;5822;5587
65;Gießen, Regierungsbezirk;19;12317;6313;6004
65;Gießen, Regierungsbezirk;20;13858;6913;6945
65;Gießen, Regierungsbezirk;21;15047;7474;7573
65;Gießen, Regierungsbezirk;22;14902;7611;7291
65;Gießen, Regierungsbezirk;23;14250;7259;6991
65;Gießen, Regierungsbezirk;24;14250;7190;7060
65;Gießen, Regierungsbezirk;25;14326;7311;7015
65;Gießen, Regierungsbezirk;26;14035;7409;6626
65;Gießen, Regierungsbezirk;27;13980;7221;6759
65;Gießen, Regierungsbezirk;28;14169;7507;6662
65;Gießen, Regierungsbezirk;29;14071;7423;6648
65;Gießen, Regierungsbezirk;30;13830;7245;6585
65;Gießen, Regierungsbezirk;31;13138;6908;6230
65;Gießen, Regierungsbezirk;32;12691;6544;6147
65;Gießen, Regierungsbezirk;33;12386;6440;5946
65;Gießen, Regierungsbezirk;34;12188;6276;5912
